SSBSECT_SUBJ_CODE,SSBSECT_CRSE_NUMB,SSBSECT_TERM_CODE,SSBSECT_CRN,SSRATTR_TERM_CODE,SSRATTR_CRN,SSRATTR_ATTR_CODE,SSRATTR_ACTIVITY_DATE
PHI,201,202110,10032,202110,10032,RMOT,2020/11/08
PHI,201,202110,10032,202110,10032,W,2020/01/17
PHI,202,202110,10777,202110,10777,A6,2020/11/03
PHI,202,202110,10777,202110,10777,MOIB,2020/11/03
PHI,202,202110,10777,202110,10777,MOIE,2020/11/03
PHI,202,202110,10777,202110,10777,RMOT,2020/11/08
PHI,202,202110,10777,202110,10777,W,2020/11/03
PHI,206,202110,10033,202110,10033,A6,2020/01/17
PHI,206,202110,10033,202110,10033,MOIB,2020/01/17
PHI,206,202110,10033,202110,10033,MOIE,2020/01/17
PHI,206,202110,10033,202110,10033,RMOT,2020/11/08
PHI,206,202110,10033,202110,10033,W,2020/01/17
PHI,220,202110,10800,202110,10800,A6,2020/11/03
PHI,220,202110,10800,202110,10800,MOIB,2020/11/03
PHI,229,202110,10036,202110,10036,A6,2020/01/17
PHI,229,202110,10036,202110,10036,MOIB,2020/01/17
PHI,229,202110,10036,202110,10036,MOIE,2020/01/17
PHI,229,202110,10036,202110,10036,W,2020/01/17
PHI,229,202110,10801,202110,10801,A6,2020/11/03
PHI,229,202110,10801,202110,10801,MOIB,2020/11/03
PHI,229,202110,10801,202110,10801,MOIE,2020/11/03
PHI,229,202110,10801,202110,10801,W,2020/11/03
PHI,244,202110,10016,202110,10016,A6,2020/01/17
PHI,244,202110,10016,202110,10016,MOIB,2020/01/17
PHI,244,202110,10016,202110,10016,MOIE,2020/01/17
PHI,244,202110,10016,202110,10016,W,2020/01/17
PHI,277,202110,10034,202110,10034,A6,2020/01/17
PHI,277,202110,10034,202110,10034,MOIB,2020/01/17
PHI,277,202110,10034,202110,10034,MOIE,2020/01/17
PHI,277,202110,10034,202110,10034,RMOT,2020/11/08
PHI,277,202110,10034,202110,10034,W,2020/01/17
PHI,320,202110,10038,202110,10038,W,2020/01/17
PHI,330S,202110,10837,202110,10837,MOIB,2020/11/05
PHI,330S,202110,10837,202110,10837,RMOT,2020/11/08
PHI,330S,202110,10837,202110,10837,W,2020/11/05
PHI,440P,202110,10803,202110,10803,A6,2020/11/04
PHI,440P,202110,10803,202110,10803,MOIB,2020/11/04
PHI,440P,202110,10803,202110,10803,MOIE,2020/11/04
PHI,440P,202110,10803,202110,10803,RMOT,2020/11/08
PHI,440P,202110,10803,202110,10803,W,2020/11/04
PHY,108,202110,10104,202110,10104,A1,2020/02/07
PHY,108,202110,10104,202110,10104,MOID,2020/02/07
PHY,108L,202110,10105,202110,10105,100L,2020/02/07
PHY,108L,202110,10105,202110,10105,RMOT,2020/11/03
PHY,108L,202110,10106,202110,10106,100L,2020/02/07
PHY,108L,202110,10106,202110,10106,RMOT,2020/11/03
PHY,108L,202110,10765,202110,10765,100L,2020/11/03
PHY,108L,202110,10765,202110,10765,RMOT,2020/11/03
PHY,110,202110,10107,202110,10107,A1,2020/02/07
PHY,110,202110,10107,202110,10107,MOID,2020/02/07
PHY,113,202110,10766,202110,10766,MOID,2020/11/03
PK,201,202110,10444,202110,10444,RMOT,2020/10/27
PSY,100,202110,10390,202110,10390,A1,2020/02/25
PSY,100,202110,10390,202110,10390,MOID,2020/02/25
PSY,100,202110,10391,202110,10391,A1,2020/02/25
PSY,100,202110,10391,202110,10391,MOID,2020/02/25
PSY,100,202110,10392,202110,10392,A1,2020/02/25
PSY,100,202110,10392,202110,10392,MOID,2020/02/25
PSY,100,202110,10393,202110,10393,A1,2020/02/25
PSY,100,202110,10393,202110,10393,MOID,2020/02/25
PSY,100,202110,10394,202110,10394,A1,2020/02/25
PSY,100,202110,10394,202110,10394,MOID,2020/02/25
PSY,100,202110,10395,202110,10395,A1,2020/02/25
PSY,100,202110,10395,202110,10395,MOID,2020/02/25
PSY,100,202110,10396,202110,10396,A1,2020/02/25
PSY,100,202110,10396,202110,10396,MOID,2020/02/25
PSY,100,202110,10397,202110,10397,A1,2020/02/25
PSY,100,202110,10397,202110,10397,MOID,2020/02/25
PSY,150,202110,10776,202110,10776,RMOT,2020/11/08
PSY,201,202110,10398,202110,10398,MOIC,2020/02/27
PSY,201,202110,10398,202110,10398,RMOT,2020/11/08
PSY,201,202110,10399,202110,10399,MOIC,2020/02/27
PSY,201,202110,10399,202110,10399,RMOT,2020/11/08
PSY,202,202110,10400,202110,10400,MOID,2020/02/27
PSY,202,202110,10400,202110,10400,RMOT,2020/11/08
PSY,202,202110,10400,202110,10400,W,2020/02/27
PSY,202,202110,10401,202110,10401,MOID,2020/02/27
PSY,202,202110,10401,202110,10401,RMOT,2020/11/08
PSY,202,202110,10401,202110,10401,W,2020/02/27
PSY,208,202110,10781,202110,10781,MOID,2020/11/03
PSY,208,202110,10781,202110,10781,RMOT,2020/11/08
PSY,210,202110,10403,202110,10403,RMOT,2020/11/08
PSY,210,202110,10403,202110,10403,SDP,2020/11/05
PSY,214,202110,10173,202110,10173,RMOT,2020/11/08
PSY,215,202110,10404,202110,10404,RMOT,2020/11/08
PSY,307,202110,10405,202110,10405,RMOT,2020/11/08
PSY,309,202110,10782,202110,10782,RMOT,2020/11/08
PSY,321,202110,10783,202110,10783,RMOT,2020/11/08
PSY,322,202110,10179,202110,10179,RMOT,2020/11/08
PSY,322,202110,10179,202110,10179,W,2020/02/13
PSY,336,202110,10183,202110,10183,RMOT,2020/11/08
PSY,403,202110,10780,202110,10780,RMOT,2020/11/08
PSY,403,202110,10780,202110,10780,W,2020/11/03
PSY,413,202110,10408,202110,10408,RMOT,2020/11/08
PSY,416,202110,10409,202110,10409,RMOT,2020/11/08
REL,102,202110,10551,202110,10551,W,2020/03/16
REL,165A,202110,10587,202110,10587,MOIA,2020/11/02
REL,165A,202110,10587,202110,10587,RMOT,2020/11/02
REL,165A,202110,10682,202110,10682,A5,2020/11/02
REL,165A,202110,10682,202110,10682,MOIA,2020/11/02
REL,165A,202110,10682,202110,10682,SDP,2020/11/02
REL,248,202110,10476,202110,10476,MOIB,2020/03/02
REL,248,202110,10476,202110,10476,MOIE,2020/03/02
REL,248,202110,10476,202110,10476,RMOT,2020/11/08
REL,248,202110,10476,202110,10476,W,2020/03/02
REL,298,202110,10459,202110,10459,A6,2020/03/02
REL,298,202110,10459,202110,10459,CC,2020/03/02
REL,298,202110,10459,202110,10459,MOIB,2020/03/02
REL,298,202110,10459,202110,10459,MOIE,2020/03/02
REL,298,202110,10459,202110,10459,SDP,2020/03/30
REL,298,202110,10459,202110,10459,W,2020/03/02
REL,325,202110,10673,202110,10673,MOIB,2020/10/30
REL,325,202110,10673,202110,10673,MOIE,2020/10/30
REL,325,202110,10673,202110,10673,RMOT,2020/11/08
REL,325,202110,10673,202110,10673,W,2020/10/30
REL,425,202110,10478,202110,10478,W,2020/03/02
RUS,102,202110,10456,202110,10456,ARUS,2020/03/02
RUS,102,202110,10456,202110,10456,ERUS,2020/03/02
RUS,102,202110,10456,202110,10456,WLC,2020/03/02
RUS,202,202110,10457,202110,10457,ARUS,2020/03/02
RUS,202,202110,10457,202110,10457,INFL,2020/03/02
RUS,202,202110,10457,202110,10457,RMOT,2020/11/08
RUS,202,202110,10457,202110,10457,WLC,2020/03/02
RUS,307,202110,10687,202110,10687,ARUS,2020/11/02
RUS,307,202110,10687,202110,10687,WLC,2020/11/02
SLA,107,202110,10284,202110,10284,A4,2020/02/18
SLA,107,202110,10284,202110,10284,CC,2020/02/18
SLA,107,202110,10284,202110,10284,MOIB,2020/02/18
SLA,107,202110,10284,202110,10284,RMOT,2020/11/08
SLA,203,202110,10838,202110,10838,MOIB,2020/11/05
SLA,203,202110,10838,202110,10838,MOIE,2020/11/05
SLA,226,202110,10458,202110,10458,MOIB,2020/03/02
SLA,490,202110,10029,202110,10029,ADVS,2020/01/17
SLA,490,202110,10029,202110,10029,FREE,2020/01/17
SLA,494,202110,10465,202110,10465,ADVS,2020/03/02
SOC,103,202110,10227,202110,10227,A3,2020/02/14
SOC,103,202110,10227,202110,10227,MOIE,2020/02/14
SOC,103,202110,10227,202110,10227,RMOT,2020/10/30
SOC,103,202110,10228,202110,10228,A3,2020/02/14
SOC,103,202110,10228,202110,10228,MOIE,2020/02/14
SOC,103,202110,10228,202110,10228,RMOT,2020/10/30
SOC,103,202110,10229,202110,10229,A3,2020/02/14
SOC,103,202110,10229,202110,10229,MOIE,2020/02/14
SOC,103,202110,10229,202110,10229,RMOT,2020/10/30
SOC,103,202110,10230,202110,10230,A3,2020/02/14
SOC,103,202110,10230,202110,10230,MOIE,2020/02/14
SOC,103,202110,10230,202110,10230,RMOT,2020/10/30
SOC,204,202110,10231,202110,10231,MOIE,2020/02/14
SOC,204,202110,10231,202110,10231,RMOT,2020/10/30
SOC,208,202110,10232,202110,10232,MOIE,2020/02/14
SOC,208,202110,10232,202110,10232,SDP,2020/03/30
SOC,224,202110,10234,202110,10234,MOIE,2020/02/14
SOC,237,202110,10839,202110,10839,MOIE,2020/11/05
SOC,237,202110,10839,202110,10839,RMOT,2020/11/08
SOC,238,202110,10666,202110,10666,MOIE,2020/10/30
SOC,238,202110,10666,202110,10666,RMOT,2020/10/30
SOC,262,202110,10236,202110,10236,MOIE,2020/02/14
SOC,262,202110,10236,202110,10236,RMOT,2020/10/30
SOC,262,202110,10667,202110,10667,MOIE,2020/10/30
SOC,262,202110,10667,202110,10667,RMOT,2020/10/30
SOC,310,202110,10238,202110,10238,A3,2020/02/14
SOC,310,202110,10238,202110,10238,MOIE,2020/02/14
SOC,325,202110,10237,202110,10237,MOIB,2020/02/14
SOC,325,202110,10237,202110,10237,MOIE,2020/02/14
SOC,325,202110,10237,202110,10237,RMOT,2020/10/30
SOC,407,202110,10856,202110,10856,MOIE,2020/11/06
SOC,407,202110,10856,202110,10856,RMOT,2020/11/08
SPA,101,202110,10675,202110,10675,ASPA,2020/11/02
SPA,101,202110,10675,202110,10675,MOD1,2020/11/03
SPA,101,202110,10675,202110,10675,MOIE,2020/11/02
SPA,101,202110,10675,202110,10675,RMOT,2020/11/03
SPA,101,202110,10675,202110,10675,WLC,2020/11/02
SPA,102,202110,10373,202110,10373,ASPA,2020/02/25
SPA,102,202110,10373,202110,10373,MOIE,2020/11/02
SPA,102,202110,10373,202110,10373,RMOT,2020/11/03
SPA,102,202110,10373,202110,10373,WLC,2020/02/25
SPA,102,202110,10374,202110,10374,ASPA,2020/02/25
SPA,102,202110,10374,202110,10374,MOIE,2020/11/02
SPA,102,202110,10374,202110,10374,RMOT,2020/11/03
SPA,102,202110,10374,202110,10374,WLC,2020/02/25
SPA,102,202110,10375,202110,10375,ASPA,2020/02/25
SPA,102,202110,10375,202110,10375,MOIE,2020/11/02
SPA,102,202110,10375,202110,10375,WLC,2020/02/25
SPA,103,202110,10376,202110,10376,ASPA,2020/02/25
SPA,103,202110,10376,202110,10376,INFL,2020/02/25
SPA,103,202110,10376,202110,10376,MOIE,2020/02/25
SPA,103,202110,10376,202110,10376,WLC,2020/02/25
SPA,110,202110,10005,202110,10005,A3,2020/01/16
SPA,110,202110,10005,202110,10005,MOIC,2020/01/16
SPA,110,202110,10005,202110,10005,MOIE,2020/01/16
SPA,110,202110,10005,202110,10005,RMOT,2020/11/03
SPA,121,202110,10377,202110,10377,ASPA,2020/02/25
SPA,121,202110,10377,202110,10377,INFL,2020/02/25
SPA,121,202110,10377,202110,10377,MOIE,2020/02/25
SPA,121,202110,10377,202110,10377,WLC,2020/02/25
SPA,121,202110,10378,202110,10378,ASPA,2020/02/25
SPA,121,202110,10378,202110,10378,INFL,2020/02/25
SPA,121,202110,10378,202110,10378,MOIE,2020/02/25
SPA,121,202110,10378,202110,10378,WLC,2020/02/25
SPA,125,202110,10379,202110,10379,ASPA,2020/02/25
SPA,125,202110,10379,202110,10379,CC,2020/02/25
SPA,125,202110,10379,202110,10379,INFL,2020/02/25
SPA,125,202110,10379,202110,10379,MOIE,2020/02/25
SPA,125,202110,10379,202110,10379,WLC,2020/02/25
SPA,204,202110,10448,202110,10448,ASPA,2020/02/28
SPA,204,202110,10448,202110,10448,MOIE,2020/02/28
SPA,204,202110,10448,202110,10448,W,2020/03/30
SPA,204,202110,10448,202110,10448,WLC,2020/02/28
SPA,207,202110,10380,202110,10380,ASPA,2020/02/25
SPA,207,202110,10380,202110,10380,INFL,2020/02/25
SPA,207,202110,10380,202110,10380,MOIE,2020/02/25
SPA,207,202110,10380,202110,10380,WLC,2020/02/25
SPA,207,202110,10381,202110,10381,ASPA,2020/02/25
SPA,207,202110,10381,202110,10381,INFL,2020/02/25
SPA,207,202110,10381,202110,10381,MOIE,2020/02/25
SPA,207,202110,10381,202110,10381,WLC,2020/02/25
SPA,208,202110,10382,202110,10382,A4,2020/02/25
SPA,208,202110,10382,202110,10382,ASPA,2020/02/25
SPA,208,202110,10382,202110,10382,INFL,2020/02/25
SPA,208,202110,10382,202110,10382,MOIB,2020/02/25
SPA,208,202110,10382,202110,10382,MOIE,2020/02/25
SPA,208,202110,10382,202110,10382,WLC,2020/02/25
SPA,209,202110,10383,202110,10383,ASPA,2020/02/25
SPA,209,202110,10383,202110,10383,INFL,2020/02/25
SPA,209,202110,10383,202110,10383,MOIE,2020/02/25
SPA,209,202110,10383,202110,10383,RMOT,2020/11/03
SPA,209,202110,10383,202110,10383,SDP,2020/03/30
SPA,209,202110,10383,202110,10383,W,2020/02/25
SPA,209,202110,10383,202110,10383,WLC,2020/02/25
SPA,236,202110,10683,202110,10683,ASPA,2020/11/02
SPA,236,202110,10683,202110,10683,WLC,2020/11/02
SPA,251,202110,10384,202110,10384,A4,2020/02/25
SPA,251,202110,10384,202110,10384,ASPA,2020/02/25
SPA,251,202110,10384,202110,10384,MOIB,2020/02/25
SPA,251,202110,10384,202110,10384,MOIE,2020/02/25
SPA,251,202110,10384,202110,10384,WLC,2020/02/25
SPA,252,202110,10385,202110,10385,ASPA,2020/02/25
SPA,252,202110,10385,202110,10385,MOIB,2020/11/02
SPA,252,202110,10385,202110,10385,MOIE,2020/02/25
SPA,252,202110,10385,202110,10385,RMOT,2020/11/03
SPA,252,202110,10385,202110,10385,WLC,2020/02/25
SPA,257,202110,10633,202110,10633,MOIE,2020/10/28
SPA,312,202110,10759,202110,10759,ASPA,2020/11/03
SPA,312,202110,10759,202110,10759,INFL,2020/11/03
SPA,312,202110,10759,202110,10759,MOD2,2020/11/03
SPA,312,202110,10759,202110,10759,MOIE,2020/11/03
SPA,312,202110,10759,202110,10759,RMOT,2020/11/03
SPA,319,202110,10386,202110,10386,ASPA,2020/02/25
SPA,319,202110,10386,202110,10386,INFL,2020/02/25
SPA,319,202110,10386,202110,10386,MOIB,2020/02/25
SPA,319,202110,10386,202110,10386,MOIE,2020/02/25
SPA,319,202110,10386,202110,10386,WLC,2020/02/25
SPA,336,202110,10760,202110,10760,ASPA,2020/11/03
SPA,336,202110,10760,202110,10760,MOIA,2020/11/03
SPA,336,202110,10760,202110,10760,MOIB,2020/11/03
SPA,336,202110,10760,202110,10760,WLC,2020/11/03
SPA,343,202110,10387,202110,10387,ASPA,2020/11/03
SPA,343,202110,10387,202110,10387,MOD1,2020/11/03
SPA,343,202110,10387,202110,10387,MOIB,2020/02/25
SPA,343,202110,10387,202110,10387,MOIE,2020/02/25
SPA,343,202110,10387,202110,10387,RMOT,2020/11/03
SPA,343,202110,10387,202110,10387,W,2020/02/25
SPA,343,202110,10387,202110,10387,WLC,2020/11/03
SPA,412,202110,10761,202110,10761,ASPA,2020/11/03
SPA,412,202110,10761,202110,10761,MOD2,2020/11/03
SPA,412,202110,10761,202110,10761,MOIE,2020/11/03
SPA,412,202110,10761,202110,10761,RMOT,2020/11/03
SPA,412,202110,10761,202110,10761,WLC,2020/11/03
SPA,419,202110,10388,202110,10388,ASPA,2020/02/25
SPA,419,202110,10388,202110,10388,MOIB,2020/02/25
SPA,419,202110,10388,202110,10388,MOIE,2020/02/25
SPA,419,202110,10388,202110,10388,WLC,2020/02/25
SPA,443,202110,10389,202110,10389,ASPA,2020/02/25
SPA,443,202110,10389,202110,10389,MOD1,2020/11/03
SPA,443,202110,10389,202110,10389,MOIB,2020/02/25
SPA,443,202110,10389,202110,10389,MOIE,2020/02/25
SPA,443,202110,10389,202110,10389,RMOT,2020/11/03
SPA,443,202110,10389,202110,10389,W,2020/02/25
SPA,443,202110,10389,202110,10389,WLC,2020/02/25
STA,107,202110,10355,202110,10355,A2,2020/02/21
STA,107,202110,10355,202110,10355,MOIC,2020/02/21
STA,107,202110,10355,202110,10355,RMOT,2020/11/08
STA,107,202110,10356,202110,10356,A2,2020/02/21
STA,107,202110,10356,202110,10356,MOIC,2020/02/21
STA,107,202110,10356,202110,10356,RMOT,2020/11/08
STA,107,202110,10789,202110,10789,A2,2020/11/03
STA,107,202110,10789,202110,10789,MOD2,2020/11/06
STA,107,202110,10789,202110,10789,MOIC,2020/11/03
STA,107,202110,10789,202110,10789,RMOT,2020/11/06
STA,206,202110,10357,202110,10357,A2,2020/02/21
STA,206,202110,10357,202110,10357,MOIC,2020/02/21
STA,207,202110,10358,202110,10358,A2,2020/02/21
STA,207,202110,10358,202110,10358,MOIC,2020/02/21
STA,207,202110,10358,202110,10358,RMOT,2020/11/08
STA,209,202110,10359,202110,10359,A2,2020/02/21
STA,209,202110,10359,202110,10359,MOD2,2020/11/06
STA,209,202110,10359,202110,10359,MOIC,2020/02/21
STA,209,202110,10359,202110,10359,RMOT,2020/11/06
STA,235,202110,10768,202110,10768,MOD1,2020/11/06
STA,235,202110,10768,202110,10768,MOIC,2020/11/03
STA,235,202110,10768,202110,10768,MOID,2020/11/03
STA,235,202110,10768,202110,10768,RMOT,2020/11/06
THE,104,202110,10491,202110,10491,A5,2020/03/04
THE,104,202110,10491,202110,10491,MOIA,2020/03/04
THE,212,202110,10492,202110,10492,W,2020/03/04
THE,225,202110,10840,202110,10840,MOIA,2020/11/05
THE,243,202110,10501,202110,10501,A5,2020/03/04
THE,243,202110,10501,202110,10501,MOD1,2020/11/06
THE,247,202110,10504,202110,10504,A5,2020/03/04
THE,247,202110,10504,202110,10504,MOIA,2020/03/04
THE,276,202110,10338,202110,10338,MOD2,2020/11/08
THE,325,202110,10280,202110,10280,MOIA,2020/02/17
THE,341,202110,10505,202110,10505,A4,2020/03/04
THE,341,202110,10505,202110,10505,RMOT,2020/10/30
,,,,,,,
